order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,payment_method,gender,age,total_sales
A11078,30-06-2026,14-09-2026,27-02-2026,Delivered,C8353,Michael Wallace,India,California,Rebeccaport,P402,alone,Fashion,Clothing,Gutierrez-James,3,48384,COD,Female,48,145152
A11079,21-10-2026,27-10-2026,25-03-2026,Delivered,C4203,Melissa Rivera,India,Maine,Angelabury,P524,upon,Fashion,Footwear,"Wilson, Rocha and Flores",4,25515,Card,Male,59,102061
A11080,09-07-2026,12-07-2026,30-11-2026,Delivered,C8015,Carol Harris,India,Delaware,Phillipsfurt,P508,sing,Electronics,Laptop,Hayes LLC,4,18276,Card,Female,50,73105
A11081,17-07-2026,20-10-2026,06-02-2026,Delivered,C9430,James Huber,India,Oregon,Port Bernard,P425,travel,Home,Kitchen,Hopkins-Howard,2,8253,Card,Male,34,16506
A11082,12-12-2026,13-03-2026,08-01-2026,Delivered,C6839,Catherine Woods,India,New York,Gabriellaland,P305,scientist,Electronics,Mobile,Hernandez Ltd,5,28261,Card,Male,29,141307
A11083,31-08-2026,18-01-2026,08-05-2026,Delivered,C7385,Stephanie Jones,India,Ohio,Stewartbury,P298,when,Fashion,Clothing,Brown-Delgado,3,8082,UPI,Female,28,24246
A11084,04-05-2026,03-01-2026,25-12-2026,Delivered,C4977,Robert Cowan,India,New York,South Christopher,P668,actually,Fashion,Footwear,Fernandez-Thomas,3,43060,Card,Male,38,129179
A11085,21-04-2026,31-12-2026,14-04-2026,Delivered,C7630,Cory Hill,India,Kansas,Kellyborough,P859,however,Electronics,Mobile,Parrish Ltd,4,36805,Card,Male,24,147220
A11086,06-04-2026,13-03-2026,22-10-2026,Delivered,C8343,Pamela Sharp,India,North Carolina,Rogershaven,P621,then,Electronics,Mobile,Jones-Parker,3,11146,NetBanking,Male,49,33438
A11087,25-06-2026,28-11-2026,12-08-2026,Delivered,C7007,Gabriel Martin,India,Kansas,Joneschester,P668,record,Fashion,Clothing,"Rodriguez, Bishop and Guzman",2,21651,NetBanking,Male,22,43302
A11088,11-11-2026,03-05-2026,12-06-2026,Delivered,C5742,Gabriel Kelly,India,New Jersey,Boyerbury,P351,authority,Electronics,Mobile,Garcia LLC,4,40694,Card,Female,38,162776
A11089,26-07-2026,25-05-2026,06-02-2026,Delivered,C2811,Raymond Santos,India,Montana,Jessicaberg,P780,market,Electronics,Mobile,Wade-Salazar,4,33624,UPI,Female,28,134494
A11090,18-06-2026,12-04-2026,18-11-2026,Delivered,C3028,Jennifer Sosa,India,Maryland,Williamtown,P598,song,Electronics,Laptop,Clark Inc,1,38110,Card,Male,64,38110
A11091,22-07-2026,25-07-2026,04-02-2026,Delivered,C8205,Jane Bates,India,Connecticut,South Nancy,P136,music,Home,Furniture,"Hill, Mayo and James",5,8699,UPI,Female,58,43497
A11092,08-11-2026,08-01-2026,16-04-2026,Delivered,C1915,Suzanne Mills,India,New Hampshire,Mooneyview,P433,care,Fashion,Clothing,"Rivera, Richardson and Zimmerman",4,37852,NetBanking,Female,56,151408
A11093,22-01-2026,24-06-2026,30-11-2026,Delivered,C2864,Jason Park,India,Wisconsin,Collinsshire,P685,nearly,Electronics,Accessories,"Barry, Brady and Zamora",3,31951,Card,Female,65,95852
A11094,17-05-2026,08-08-2026,21-04-2026,Delivered,C9606,Ryan Boyle,India,California,Port Robertton,P247,bad,Home,Kitchen,"Landry, Walsh and Ross",4,5597,Card,Female,28,22387
A11095,15-09-2026,30-01-2026,06-09-2026,Delivered,C4446,Dale King,India,Wyoming,Port Elizabethhaven,P261,almost,Home,Kitchen,Matthews-Smith,3,37755,COD,Female,32,113266
A11096,18-12-2026,04-10-2026,21-10-2026,Delivered,C8961,Rachel Butler,India,New Jersey,Middletonport,P501,like,Electronics,Mobile,Thomas-Dillon,5,20180,Card,Female,31,100902
A11097,01-06-2026,25-07-2026,29-07-2026,Delivered,C2945,Diane Knight,India,Florida,Josephmouth,P573,main,Electronics,Laptop,"Ramirez, Martin and Franco",2,16907,NetBanking,Female,56,33814
A11098,29-04-2026,02-11-2026,30-10-2026,Delivered,C6407,Amber Kline,India,Minnesota,South Devinland,P704,public,Home,Furniture,"Gray, Cook and Thomas",5,32662,Card,Male,18,163309
A11099,11-10-2026,02-11-2026,11-12-2026,Delivered,C7952,Brianna Barnett,India,Texas,South Charlesville,P158,yourself,Electronics,Accessories,"Simmons, Morrison and Monroe",2,40832,Card,Male,23,81665
A11100,28-05-2026,02-07-2026,19-10-2026,Delivered,C4098,Peggy Jordan,India,Arizona,New Markchester,P969,southern,Home,Furniture,"Olson, Haynes and Price",5,39870,COD,Female,53,199351
A11101,16-02-2026,27-02-2026,16-07-2026,Delivered,C7633,Anthony Barnes MD,India,Maryland,South Alexisfort,P419,a,Electronics,Accessories,Martinez-Morris,1,31404,Card,Male,18,31404
A11102,05-07-2026,04-04-2026,18-04-2026,Delivered,C6921,William Hines,India,Massachusetts,Fishermouth,P682,cut,Fashion,Clothing,"Glenn, Delgado and Hansen",1,17106,Card,Female,28,17106
A11103,05-12-2026,21-06-2026,25-10-2026,Delivered,C2638,Megan Davila,India,Colorado,Martinezborough,P177,field,Electronics,Mobile,Evans-Gill,5,12926,UPI,Male,60,64632
A11104,25-02-2026,30-05-2026,17-10-2026,Delivered,C7084,Jason Olson,India,Oregon,Torreshaven,P556,include,Electronics,Laptop,Wells PLC,2,6949,NetBanking,Female,61,13899
A11105,27-06-2026,27-10-2026,27-01-2026,Delivered,C1309,Jimmy Mays,India,South Carolina,Russoside,P838,population,Electronics,Laptop,"Mccall, Johnson and Rodriguez",5,12526,COD,Male,40,62632
A11106,22-04-2026,13-11-2026,15-07-2026,Delivered,C3680,William Payne,India,Alabama,Diazville,P223,career,Fashion,Footwear,Carter-Robbins,2,1753,NetBanking,Male,19,3506
A11107,27-04-2026,31-10-2026,19-07-2026,Delivered,C8736,Denise Harrison,India,Maryland,East Adam,P820,or,Electronics,Laptop,Terrell-Luna,5,21261,UPI,Male,53,106305
A11108,02-08-2026,02-11-2026,08-03-2026,Delivered,C5535,Lawrence Steele,India,Alaska,Stevensshire,P662,eat,Fashion,Footwear,Johnson-Williams,4,27176,NetBanking,Male,49,108703
A11109,12-09-2026,14-07-2026,17-02-2026,Delivered,C1807,John Hickman,India,Maine,Daughertyland,P613,scene,Electronics,Accessories,Lee-Rios,5,2567,UPI,Female,41,12836
A11110,04-04-2026,13-06-2026,24-03-2026,Delivered,C8428,Donald Shea,India,Arkansas,South Patrickshire,P928,drive,Electronics,Accessories,"Simmons, Hunt and Mclaughlin",5,18942,Card,Male,19,94709
A11111,09-03-2026,23-06-2026,01-10-2026,Delivered,C6312,Arthur Singleton,India,New Mexico,Beardbury,P377,present,Electronics,Accessories,"Glenn, Smith and Guzman",4,603,UPI,Female,52,2414
A11112,11-02-2026,15-10-2026,04-10-2026,Delivered,C6880,John Galloway,India,West Virginia,Rebeccafort,P432,statement,Home,Furniture,Griffin-Warren,1,48849,Card,Female,59,48849
A11113,05-02-2026,22-06-2026,24-05-2026,Delivered,C3445,Shannon English,India,New Hampshire,Kevinhaven,P103,any,Electronics,Laptop,Montgomery PLC,3,43636,Card,Female,63,130909
A11114,13-12-2026,05-02-2026,07-03-2026,Delivered,C8701,James Sanchez,India,New Hampshire,Rodriguezbury,P383,benefit,Home,Furniture,Flowers-Taylor,2,44404,NetBanking,Female,39,88807
A11115,03-04-2026,14-06-2026,27-01-2026,Delivered,C9459,William Ritter,India,New Mexico,South Caitlyn,P620,cut,Home,Furniture,Weaver PLC,2,20956,COD,Male,50,41912
A11116,08-02-2026,27-07-2026,15-12-2026,Delivered,C7533,Joshua Young,India,South Dakota,West Joseph,P459,onto,Fashion,Footwear,"Jackson, Perry and Yang",4,11184,COD,Female,65,44738
A11117,31-08-2026,13-12-2026,08-07-2026,Delivered,C6268,Nicholas Gentry,India,Hawaii,West Natasha,P636,road,Fashion,Footwear,Mcintyre PLC,4,3171,Card,Male,25,12686
A11118,09-10-2026,06-07-2026,23-03-2026,Delivered,C7363,Miss Melissa Wang,India,North Dakota,Port Brandon,P252,activity,Electronics,Accessories,"Young, Chen and Walker",4,27797,Card,Male,27,111188
A11119,10-12-2026,06-12-2026,08-02-2026,Delivered,C6471,Lorraine Roberts,India,Pennsylvania,Harrisontown,P330,fish,Home,Kitchen,Rodriguez-Anderson,2,48691,COD,Female,25,97383
A11120,25-04-2026,11-04-2026,24-03-2026,Delivered,C9019,David Lloyd,India,Georgia,North Donnaberg,P612,husband,Fashion,Clothing,Thomas-Smith,4,47322,NetBanking,Female,19,189287
A11121,28-03-2026,10-02-2026,10-03-2026,Delivered,C8630,Mrs. Elizabeth Anderson,India,Alaska,Goldenchester,P402,anything,Electronics,Mobile,"Obrien, Ellis and Baker",2,39712,UPI,Male,48,79423
A11122,26-11-2026,11-11-2026,28-06-2026,Delivered,C9675,Barbara Myers,India,Delaware,Port Cassidy,P374,attack,Electronics,Mobile,Smith LLC,2,18213,NetBanking,Male,65,36427
A11123,02-10-2026,12-11-2026,04-07-2026,Delivered,C2793,Wayne Washington,India,Tennessee,Alvarezshire,P461,half,Fashion,Clothing,"Fuentes, Rosales and Davis",1,15043,Card,Female,58,15043
A11124,19-03-2026,17-07-2026,03-05-2026,Delivered,C9701,Charles Hunt,India,Oklahoma,South Lesliebury,P520,suffer,Electronics,Mobile,Mason LLC,5,33403,UPI,Male,35,167016
A11125,20-11-2026,21-04-2026,30-07-2026,Delivered,C8113,Brandy Cooper,India,Louisiana,Ericshire,P508,century,Home,Kitchen,Howard-Mcguire,1,21783,COD,Female,40,21783
A11126,24-10-2026,14-05-2026,27-11-2026,Delivered,C7723,Mary Smith,India,Tennessee,Johnsonmouth,P873,not,Home,Kitchen,Ross-Peck,1,40823,UPI,Male,36,40823
A11127,28-09-2026,25-02-2026,24-05-2026,Delivered,C6034,Leah Hopkins,India,Minnesota,Lake Erica,P972,type,Fashion,Clothing,Foster Group,4,14900,UPI,Male,47,59598
A11128,29-10-2026,08-12-2026,21-10-2026,Delivered,C5337,Amanda Davis,India,Arizona,Angelashire,P212,each,Home,Kitchen,Tanner Inc,4,15142,NetBanking,Male,30,60567
A11129,01-10-2026,31-08-2026,20-10-2026,Delivered,C4514,Kimberly Thomas,India,Massachusetts,Hendricksport,P260,charge,Electronics,Accessories,Yang and Sons,3,34921,NetBanking,Female,39,104764
A11130,10-04-2026,03-06-2026,27-07-2026,Delivered,C5897,Leah Velazquez,India,New Hampshire,Kevinmouth,P960,candidate,Home,Furniture,"Howell, Morrison and Andrews",2,24355,UPI,Female,19,48710
A11131,20-03-2026,27-11-2026,18-03-2026,Delivered,C8044,Michael Allen,India,New York,Sanchezshire,P265,capital,Home,Kitchen,"Gray, Mason and Martinez",4,49940,NetBanking,Female,24,199759
A11132,12-01-2026,12-09-2026,25-09-2026,Delivered,C7665,Diane Doyle,India,Wisconsin,Jeremyberg,P468,station,Home,Kitchen,Mccarty PLC,2,30693,NetBanking,Female,32,61385
A11133,11-05-2026,06-11-2026,02-05-2026,Delivered,C1789,Kimberly Roy,India,Iowa,North Angelaside,P979,write,Fashion,Footwear,"Hart, Castaneda and Bush",5,22727,UPI,Male,36,113635
A11134,07-04-2026,09-03-2026,29-12-2026,Delivered,C2862,Heidi Jackson,India,Colorado,North Davidville,P895,dog,Home,Furniture,Gibson Ltd,3,13431,COD,Female,30,40294
A11135,26-01-2026,17-09-2026,10-05-2026,Delivered,C3441,Shawn Reed,India,New York,Earlbury,P697,bank,Electronics,Accessories,Ramirez-Hunt,1,14896,Card,Male,21,14896
A11136,25-08-2026,03-06-2026,11-09-2026,Delivered,C4701,Jimmy Gomez,India,Rhode Island,West Andrea,P525,turn,Fashion,Footwear,"Lawrence, Stark and Jimenez",5,44058,COD,Female,52,220289
A11137,07-12-2026,30-07-2026,22-06-2026,Delivered,C7425,Leslie Christensen,India,Rhode Island,Lawrencestad,P612,theory,Home,Furniture,"Reed, Jones and Cox",2,13186,Card,Male,20,26372
A11138,23-07-2026,02-12-2026,22-04-2026,Delivered,C3558,Pamela Lopez,India,Delaware,South Jeffreyton,P627,business,Home,Kitchen,Romero PLC,4,21340,NetBanking,Male,39,85360
A11139,04-10-2026,18-05-2026,28-04-2026,Delivered,C3934,Kimberly Clark,India,Maine,Port Alexandria,P755,push,Electronics,Laptop,Harris and Sons,5,18520,UPI,Male,49,92600
A11140,25-11-2026,03-08-2026,21-02-2026,Delivered,C7814,Elizabeth Brewer,India,Alaska,East Miguel,P950,prepare,Electronics,Laptop,Mosley-Mills,5,9262,Card,Male,42,46312
A11141,25-12-2026,23-11-2026,19-08-2026,Delivered,C7415,Micheal Cooper,India,Connecticut,Port Jodi,P349,heart,Home,Furniture,Garcia-Garcia,3,38862,UPI,Female,32,116586
A11142,16-06-2026,27-02-2026,01-06-2026,Delivered,C5389,Richard Chang,India,New Mexico,Wileyton,P559,deal,Fashion,Clothing,"Cox, Flores and Carpenter",5,9839,NetBanking,Female,21,49195
A11143,29-05-2026,20-05-2026,20-11-2026,Delivered,C8367,Seth Hart,India,South Carolina,Lake Sarah,P167,movement,Home,Kitchen,Morales-Villarreal,4,32119,Card,Male,22,128475
A11144,21-07-2026,22-09-2026,01-11-2026,Delivered,C5758,Chelsea Roach,India,Louisiana,Velezberg,P908,create,Electronics,Laptop,Neal Ltd,1,25309,NetBanking,Female,55,25309
A11145,06-04-2026,18-05-2026,16-08-2026,Delivered,C2359,Dr. Deanna Harris,India,Colorado,West Kelly,P829,quickly,Electronics,Accessories,Russell-Jones,3,7666,COD,Male,63,22998
A11146,15-02-2026,04-06-2026,08-02-2026,Delivered,C5073,Mark Fuller,India,Utah,Rubenborough,P689,girl,Electronics,Mobile,"Burnett, Hoover and Chavez",4,40229,NetBanking,Male,30,160918
A11147,05-04-2026,22-12-2026,11-04-2026,Delivered,C1782,Katherine Young,India,Oklahoma,West Judy,P132,physical,Fashion,Clothing,Dawson-Phelps,4,26082,Card,Female,49,104330
A11148,09-07-2026,04-09-2026,15-09-2026,Delivered,C2409,Kevin Franklin,India,Louisiana,Wallmouth,P753,member,Electronics,Mobile,Gonzalez PLC,1,10940,NetBanking,Female,52,10940
A11149,19-07-2026,22-02-2026,01-09-2026,Delivered,C9665,Johnathan Steele,India,Rhode Island,Andreafort,P527,cost,Home,Kitchen,Fowler and Sons,1,42532,UPI,Male,33,42532
A11150,23-01-2026,28-04-2026,07-03-2026,Delivered,C2656,Russell West,India,Indiana,Lake Brett,P165,decide,Home,Kitchen,Rojas-Beasley,4,14831,COD,Female,26,59326
A11151,25-04-2026,22-09-2026,14-01-2026,Delivered,C8217,Daniel Martin,India,Pennsylvania,North Jessica,P575,air,Fashion,Clothing,"Reed, Davidson and Harris",3,8069,COD,Female,26,24207
A11152,14-12-2026,16-05-2026,06-04-2026,Delivered,C4012,Albert Gill,India,California,West Georgeborough,P963,Mr,Home,Furniture,Hawkins-Frost,4,14122,COD,Male,28,56488
A11153,26-03-2026,18-04-2026,24-07-2026,Delivered,C9546,Jeremiah Lambert,India,South Dakota,Grantmouth,P939,institution,Electronics,Laptop,Martinez-Williams,5,4768,Card,Male,59,23841
A11154,10-12-2026,08-12-2026,27-11-2026,Delivered,C5654,Laura Sandoval,India,Idaho,Kempstad,P512,expert,Fashion,Footwear,"Roberts, Wright and Price",1,7009,UPI,Male,65,7009
A11155,04-04-2026,15-10-2026,13-11-2026,Delivered,C4076,Jonathan Bush,India,West Virginia,North Debramouth,P434,ask,Electronics,Mobile,Warren and Sons,5,23841,NetBanking,Female,26,119204
A11156,12-09-2026,25-11-2026,09-06-2026,Delivered,C7366,Nicole Caldwell,India,Nebraska,New Tonya,P378,shoulder,Home,Kitchen,"Guerrero, Cox and Miller",5,43912,COD,Female,23,219560
A11157,22-08-2026,26-11-2026,06-02-2026,Delivered,C4765,Matthew Alvarez,India,Hawaii,Kellyfort,P948,difference,Fashion,Footwear,James LLC,3,46804,UPI,Male,25,140413
A11158,06-06-2026,06-08-2026,04-11-2026,Delivered,C4994,John Thomas,India,Hawaii,Charlesburgh,P337,miss,Electronics,Accessories,Coleman-Carter,5,32986,COD,Female,34,164931
A11159,18-11-2026,11-11-2026,03-10-2026,Delivered,C8608,Jerry Wolfe,India,Washington,Alishaside,P272,consumer,Fashion,Clothing,Knight-James,3,40099,UPI,Female,57,120296
A11160,12-08-2026,27-02-2026,13-08-2026,Delivered,C6949,Timothy Reed,India,New Hampshire,Port Susanton,P740,front,Home,Furniture,"Conway, Davis and Ward",4,4400,COD,Female,57,17600
A11161,30-11-2026,21-04-2026,14-07-2026,Delivered,C8991,Mindy Phillips,India,Nebraska,Lake Katie,P721,impact,Electronics,Laptop,"Stevenson, Jones and Schneider",3,15719,UPI,Male,59,47156
A11162,08-03-2026,20-03-2026,24-10-2026,Delivered,C3822,Brandi Diaz,India,Idaho,Austinmouth,P386,important,Home,Furniture,Hill-Rivera,1,9559,Card,Male,54,9559
A11163,11-08-2026,01-02-2026,26-07-2026,Delivered,C8249,Amy Davidson,India,Vermont,Williamville,P865,country,Electronics,Accessories,Perez-Smith,2,19413,COD,Male,51,38827
A11164,01-05-2026,08-01-2026,01-09-2026,Delivered,C4104,Kaitlyn Hunter,India,South Dakota,East Charles,P354,treat,Electronics,Accessories,Alvarado PLC,5,16732,UPI,Female,31,83660
A11165,08-06-2026,19-08-2026,03-01-2026,Delivered,C9568,Alicia Perez,India,West Virginia,Raymondstad,P486,teach,Home,Kitchen,Pratt-Stewart,4,14852,Card,Male,21,59407
A11166,19-06-2026,24-10-2026,25-06-2026,Delivered,C8606,Stephanie Fitzgerald,India,Alaska,Williamsville,P691,allow,Home,Kitchen,Carr and Sons,3,8865,COD,Female,48,26594
A11167,20-10-2026,08-11-2026,26-05-2026,Delivered,C2807,Ryan Buchanan,India,Maryland,Herreraport,P616,can,Home,Furniture,Martin Group,5,31353,UPI,Female,22,156767
A11168,05-10-2026,12-01-2026,08-01-2026,Delivered,C9577,Donald Gilmore,India,New Jersey,West Raymond,P361,describe,Electronics,Accessories,Robles Group,4,43205,COD,Male,42,172820
A11169,30-08-2026,18-09-2026,20-08-2026,Delivered,C7559,Mark Morrow,India,South Dakota,New Kyleberg,P247,study,Fashion,Footwear,Diaz-Osborn,1,28444,Card,Female,47,28444
A11170,18-04-2026,18-03-2026,28-08-2026,Delivered,C9969,Bryan Moore,India,Louisiana,Juanbury,P843,cost,Home,Furniture,"Harris, Caldwell and Brooks",4,25931,NetBanking,Female,50,103723
A11171,23-04-2026,14-07-2026,08-03-2026,Delivered,C5532,Brian Hartman,India,Iowa,Lake Matthewburgh,P122,man,Fashion,Clothing,Rosario-Allen,4,20342,Card,Male,40,81366
A11172,27-02-2026,14-11-2026,02-01-2026,Delivered,C9761,Casey Brown,India,Montana,Pattersonchester,P546,culture,Electronics,Mobile,Armstrong-Stephens,1,26859,Card,Female,22,26859
A11173,11-05-2026,08-12-2026,27-03-2026,Delivered,C2378,James Mckee,India,Washington,New Debra,P309,pressure,Fashion,Clothing,Johnson-King,2,21882,NetBanking,Female,55,43763
A11174,12-01-2026,19-09-2026,01-05-2026,Delivered,C4448,Marc Rose,India,Kentucky,New Kristy,P478,guy,Electronics,Accessories,"Hill, Smith and Johnson",2,13406,COD,Female,61,26812
A11175,01-01-2026,26-03-2026,13-06-2026,Delivered,C9534,John Best,India,Kentucky,Lake Deborahmouth,P903,current,Fashion,Footwear,Kennedy-Gonzalez,3,33042,COD,Male,21,99125
A11176,02-08-2026,08-12-2026,22-04-2026,Delivered,C3796,Susan Rodriguez,India,New Jersey,Aarontown,P911,ten,Electronics,Accessories,"Rodriguez, White and West",4,4302,COD,Female,36,17206
A11177,23-02-2026,08-04-2026,15-07-2026,Delivered,C4975,Courtney Phillips,India,New Jersey,Port Mariaville,P538,show,Home,Furniture,Jones Group,3,35478,COD,Female,63,106433
A11178,27-01-2026,16-03-2026,16-07-2026,Delivered,C2538,Crystal Griffin,India,Ohio,West Eric,P444,himself,Electronics,Mobile,Wright-Bender,2,44297,COD,Male,58,88593
A11179,07-07-2026,25-07-2026,21-03-2026,Delivered,C1740,Mary Gray,India,Georgia,Port Sarahbury,P417,good,Home,Furniture,Smith Inc,3,8836,COD,Female,44,26509
A11180,01-02-2026,12-10-2026,09-04-2026,Delivered,C2908,Michael Jackson,India,Connecticut,Crystalberg,P334,necessary,Electronics,Accessories,Perry-Phillips,5,29721,COD,Male,21,148606
A11181,12-10-2026,28-08-2026,14-11-2026,Delivered,C4374,Joshua Escobar,India,New Jersey,Murrayland,P915,face,Electronics,Mobile,King-Chung,1,30782,COD,Male,25,30782
A11182,26-08-2026,11-05-2026,29-11-2026,Delivered,C4035,Tiffany Sanchez,India,Maryland,Rachelshire,P973,risk,Fashion,Footwear,Espinoza-Contreras,4,10566,UPI,Female,33,42263
A11183,08-12-2026,18-03-2026,31-07-2026,Delivered,C1366,William Hayes,India,West Virginia,Juarezchester,P307,thing,Fashion,Footwear,Martinez and Sons,1,33406,Card,Female,21,33406
A11184,11-01-2026,19-05-2026,03-09-2026,Delivered,C4012,Tom Fisher,India,Wisconsin,Ericmouth,P101,both,Home,Furniture,Jones and Sons,5,7064,NetBanking,Female,21,35320
A11185,29-05-2026,27-01-2026,01-06-2026,Delivered,C3155,Derek Ruiz,India,Alaska,Kellyside,P461,difference,Fashion,Footwear,Phillips-Adams,1,20384,Card,Female,60,20384
A11186,06-01-2026,16-01-2026,12-10-2026,Delivered,C7302,Michael Perry,India,South Dakota,Jamesside,P823,billion,Fashion,Footwear,"Clark, Garcia and Kirk",4,42584,Card,Female,22,170335
A11187,23-06-2026,03-10-2026,16-05-2026,Delivered,C6864,Mary Clark,India,Florida,West Lisa,P896,attorney,Home,Furniture,Coleman-Gomez,5,11440,COD,Female,25,57201
A11188,11-06-2026,26-03-2026,24-06-2026,Delivered,C5585,Kristen Forbes,India,Vermont,Mullinsburgh,P172,many,Fashion,Clothing,Green PLC,4,39983,COD,Male,33,159931
A11189,03-04-2026,28-10-2026,08-10-2026,Delivered,C9545,Brittany Singleton,India,Pennsylvania,Brewerland,P454,glass,Fashion,Footwear,Drake-Diaz,4,3560,NetBanking,Female,57,14242
A11190,18-10-2026,05-03-2026,30-03-2026,Delivered,C5104,Joseph Harrington,India,West Virginia,East Drew,P160,suffer,Fashion,Clothing,Hill-James,1,34236,NetBanking,Male,40,34236
A11191,01-04-2026,06-12-2026,23-02-2026,Delivered,C3469,Brandon Gonzalez,India,Florida,Nguyenside,P487,able,Electronics,Accessories,"Salazar, Lawson and Holland",2,47244,COD,Female,26,94489
A11192,08-08-2026,10-09-2026,29-01-2026,Delivered,C6275,Jose Lewis DDS,India,New Mexico,Angelachester,P820,scene,Electronics,Laptop,Miller-Baker,4,45673,COD,Male,55,182694
A11193,05-10-2026,21-03-2026,18-02-2026,Delivered,C9252,Andrea Perez,India,Wisconsin,Hortonton,P213,arrive,Fashion,Footwear,Cunningham Inc,3,41669,UPI,Male,50,125007
A11194,23-10-2026,13-04-2026,17-05-2026,Delivered,C9311,Xavier Gross,India,Wyoming,Franciscomouth,P380,look,Electronics,Mobile,"Austin, Wyatt and Hughes",1,3842,COD,Female,60,3842
